source_file_path,start_unit,end_unit,component_name,subcomponent_name,clean_title,is_student_resource,is_protected,description
Activity_Pack/pan4e_lm_l06_24_estructura_6-4_act2.mp3,5,,Lab Audio Program,,Lab Audio Program MP3: Lesson 6 - <i>Estructura</i> 6.4 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l06_25_estructura_6-4_act3.mp3,5,,Lab Audio Program,,Lab Audio Program MP3: Lesson 6 - <i>Estructura</i> 6.4 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l06_26_estructura_6-4_act4.mp3,5,,Lab Audio Program,,Lab Audio Program MP3: Lesson 6 - <i>Estructura</i> 6.4 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l06_27_estructura_6-4_act5.mp3,5,,Lab Audio Program,,Lab Audio Program MP3: Lesson 6 - <i>Estructura</i> 6.4 - Activity 5,1,0,sample description
Activity_Pack/pan4e_lm_l06_28_vocab_ropa.mp3,5,,Lab Audio Program,,Lab Audio Program MP3: Lesson 6 - <i>Vocabulario</i> - <i>La ropa</i>,1,0,sample description
Activity_Pack/pan4e_lm_l06_29_vocab_verbos.mp3,5,,Lab Audio Program,,Lab Audio Program MP3: Lesson 6 - <i>Vocabulario</i> - <i>Verbos</i>,1,0,sample description
Activity_Pack/pan4e_lm_l06_30_vocab_ir-de-compras.mp3,5,,Lab Audio Program,,Lab Audio Program MP3: Lesson 6 - <i>Vocabulario</i> - <i> Ir de compras</i>,1,0,sample description
Activity_Pack/pan4e_lm_l06_31_vocab_adjetivos.mp3,5,,Lab Audio Program,,Lab Audio Program MP3: Lesson 6 - <i>Vocabulario</i> - <i>Adjetivos</i>,1,0,sample description
Activity_Pack/pan4e_lm_l06_32_vocab_colores.mp3,5,,Lab Audio Program,,Lab Audio Program MP3: Lesson 6 - <i>Vocabulario</i> - <i>Los colores</i>,1,0,sample description
Activity_Pack/pan4e_lm_l06_33_vocab_palabras-adicionales.mp3,5,,Lab Audio Program,,Lab Audio Program MP3: Lesson 6 - <i>Vocabulario</i> - <i>Palabras adicionales</i>,1,0,sample description
Activity_Pack/pan4e_lm_l07_01_contextos_act1.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Contextos</i> - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l07_02_contextos_act2.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Contextos</i> - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l07_03_contextos_act3.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Contextos</i> - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l07_04_pronunciacion_expl.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Pronunciaciói> - Explanation,1,0,sample description
Activity_Pack/pan4e_lm_l07_05_pronunciacion_act1.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Pronunciaciói> - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l07_06_pronunciacion_act2.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Pronunciaciói> - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l07_07_pronunciacion_act3.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Pronunciaciói> - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l07_08_pronunciacion_act4.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Pronunciaciói> - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l07_09_estructura_7-1_act1.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.1 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l07_10_estructura_7-1_act2.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.1 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l07_11_estructura_7-1_act3.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.1 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l07_12_estructura_7-2_act1.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.2 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l07_13_estructura_7-2_act2.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.2 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l07_14_estructura_7-2_act3.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.2 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l07_15_estructura_7-2_act4.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.2 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l07_16_estructura_7-2_act5.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.2 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l07_17_estructura_7-3_act1.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.3 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l07_18_estructura_7-3_act2.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.3 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l07_19_estructura_7-3_act3.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.3 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l07_20_estructura_7-3_act4.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.3 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l07_21_estructura_7-4_act1.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.4 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l07_22_estructura_7-4_act2.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.4 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l07_23_estructura_7-4_act3.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.4 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l07_24_estructura_7-4_act4.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Estructura</i> 7.4 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l07_25_vocab_verbos-reflexivos.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Vocabulario</i> - <i>Los verbos reflexivos</i>,1,0,sample description
Activity_Pack/pan4e_lm_l07_26_vocab_secuencia.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Vocabulario</i> - <i>Palabras de secuencia</i>,1,0,sample description
Activity_Pack/pan4e_lm_l07_27_vocab_afirmativas-negativas.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Vocabulario</i> - <i>Palabras afirmativas y negativas</i>,1,0,sample description
Activity_Pack/pan4e_lm_l07_28_vocab_bano.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Vocabulario</i> - <i>En el bañi>,1,0,sample description
Activity_Pack/pan4e_lm_l07_29_vocab_verbos-gustar.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Vocabulario</i> - <i>Verbos similares a gustar</i>,1,0,sample description
Activity_Pack/pan4e_lm_l07_30_vocab_palabras-adicionales.mp3,6,,Lab Audio Program,,Lab Audio Program MP3: Lesson 7 - <i>Vocabulario</i> - <i>Palabras adicionales</i>,1,0,sample description
Activity_Pack/pan4e_lm_l08_01_contextos_act1.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Contextos</i> - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l08_02_contextos_act2.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Contextos</i> - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l08_03_contextos_act3.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Contextos</i> - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l08_04_pronunciacion_expl.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Pronunciaciói> - Explanation,1,0,sample description
Activity_Pack/pan4e_lm_l08_05_pronunciacion_act1.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Pronunciaciói> - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l08_06_pronunciacion_act2.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Pronunciaciói> - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l08_07_pronunciacion_act3.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Pronunciaciói> - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l08_08_pronunciacion_act4.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Pronunciaciói> - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l08_09_estructura_8-1_act1.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.1 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l08_10_estructura_8-1_act2.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.1 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l08_11_estructura_8-1_act3.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.1 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l08_12_estructura_8-1_act4.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.1 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l08_13_estructura_8-2_act1.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.2 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l08_14_estructura_8-2_act2.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.2 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l08_15_estructura_8-2_act3.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.2 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l08_16_estructura_8-2_act4.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.2 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l08_17_estructura_8-3_act1.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.3 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l08_18_estructura_8-3_act2.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.3 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l08_19_estructura_8-3_act3.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.3 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l08_20_estructura_8-4_act1.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.4 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l08_21_estructura_8-4_act2.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.4 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l08_22_estructura_8-4_act3.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Estructura</i> 8.4 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l08_23_vocab_comidas.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Vocabulario</i> - <i>Las comidas</i>,1,0,sample description
Activity_Pack/pan4e_lm_l08_24_vocab_frutas.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Vocabulario</i> - <i>Las frutas</i>,1,0,sample description
Activity_Pack/pan4e_lm_l08_25_vocab_verduras.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Vocabulario</i> - <i>Las verduras</i>,1,0,sample description
Activity_Pack/pan4e_lm_l08_26_vocab_carne-pescado.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Vocabulario</i> - <i>La carne y el pescado</i>,1,0,sample description
Activity_Pack/pan4e_lm_l08_27_vocab_otras-comidas.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Vocabulario</i> - <i>Otras comidas</i>,1,0,sample description
Activity_Pack/pan4e_lm_l08_28_vocab_bebidas.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Vocabulario</i> - <i>Las bebidas</i>,1,0,sample description
Activity_Pack/pan4e_lm_l08_29_vocab_verbos.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Vocabulario</i> - <i>Verbos</i>,1,0,sample description
Activity_Pack/pan4e_lm_l08_30_vocab_comparaciones.mp3,7,,Lab Audio Program,,Lab Audio Program MP3: Lesson 8 - <i>Vocabulario</i> - <i>Las comparaciones</i>,1,0,sample description
Activity_Pack/pan4e_lm_l09_01_contextos_act1.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Contextos</i> - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l09_02_contextos_act2.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Contextos</i> - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l09_03_contextos_act3.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Contextos</i> - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l09_04_pronunciacion_expl.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Pronunciaciói> - Explanation,1,0,sample description
Activity_Pack/pan4e_lm_l09_05_pronunciacion_act1.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Pronunciaciói> - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l09_06_pronunciacion_act2.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Pronunciaciói> - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l09_07_pronunciacion_act3.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Pronunciaciói> - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l09_08_pronunciacion_act4.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Pronunciaciói> - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l09_09_estructura_9-1_act1.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.1 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l09_10_estructura_9-1_act2.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.1 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l09_11_estructura_9-1_act3.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.1 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l09_12_estructura_9-1_act4.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.1 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l09_13_estructura_9-2_act1.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.2 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l09_14_estructura_9-2_act2.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.2 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l09_15_estructura_9-2_act3.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.2 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l09_16_estructura_9-2_act4.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.2 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l09_17_estructura_9-3_act1.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.3 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l09_18_estructura_9-3_act2.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.3 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l09_19_estructura_9-3_act3.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.3 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l09_20_estructura_9-3_act4.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.3 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l09_21_estructura_9-4_act1.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.4 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l09_22_estructura_9-4_act2.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.4 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l09_23_estructura_9-4_act3.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Estructura</i> 9.4 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l09_24_vocab_celebraciones.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Vocabulario</i> - <i>Las celebraciones</i>,1,0,sample description
Activity_Pack/pan4e_lm_l09_25_vocab_postres.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Vocabulario</i> - <i>Los postres y otras comidas</i>,1,0,sample description
Activity_Pack/pan4e_lm_l09_26_vocab_relaciones-personales.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Vocabulario</i> - <i>Las relaciones personales</i>,1,0,sample description
Activity_Pack/pan4e_lm_l09_27_vocab_etapas-vida.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Vocabulario</i> - <i>Las etapas de la vida</i>,1,0,sample description
Activity_Pack/pan4e_lm_l09_28_vocab_palabras-adicionales.mp3,8,,Lab Audio Program,,Lab Audio Program MP3: Lesson 9 - <i>Vocabulario</i> - <i>Palabras adicionales</i>,1,0,sample description
Activity_Pack/pan4e_lm_l10_01_contextos_act1.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Contextos</i> - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l10_02_contextos_act2.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Contextos</i> - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l10_03_pronunciacion_expl.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Pronunciaciói> - Explanation,1,0,sample description
Activity_Pack/pan4e_lm_l10_04_pronunciacion_act1.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Pronunciaciói> - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l10_05_pronunciacion_act2.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Pronunciaciói> - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l10_06_pronunciacion_act3.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Pronunciaciói> - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l10_07_pronunciacion_act4.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Pronunciaciói> - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l10_08_estructura_10-1_act1.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.1 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l10_09_estructura_10-1_act2.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.1 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l10_10_estructura_10-1_act3.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.1 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l10_11_estructura_10-1_act4.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.1 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l10_12_estructura_10-2_act1.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.2 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l10_13_estructura_10-2_act2.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.2 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l10_14_estructura_10-2_act3.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.2 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l10_15_estructura_10-3_act1.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.3 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l10_16_estructura_10-3_act2.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.3 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l10_17_estructura_10-3_act3.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.3 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l10_18_estructura_10-4_act1.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.4 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l10_19_estructura_10-4_act2.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.4 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l10_20_estructura_10-4_act3.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.4 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l10_21_estructura_10-4_act4.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Estructura</i> 10.4 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l10_22_vocab_cuerpo.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Vocabulario</i> - <i>El cuerpo</i>,1,0,sample description
Activity_Pack/pan4e_lm_l10_23_vocab_salud.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Vocabulario</i> - <i>La salud</i>,1,0,sample description
Activity_Pack/pan4e_lm_l10_24_vocab_verbos.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Vocabulario</i> - <i>Verbos</i>,1,0,sample description
Activity_Pack/pan4e_lm_l10_25_vocab_adjetivos.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Vocabulario</i> - <i>Adjetivos</i>,1,0,sample description
Activity_Pack/pan4e_lm_l10_26_vocab_adverbios.mp3,9,,Lab Audio Program,,Lab Audio Program MP3: Lesson 10 - <i>Vocabulario</i> - <i>Adverbios</i>,1,0,sample description
Activity_Pack/pan4e_lm_l11_01_contextos_act1.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Contextos</i> - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l11_02_contextos_act2.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Contextos</i> - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l11_03_contextos_act3.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Contextos</i> - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l11_04_pronunciacion_expl.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Pronunciaciói> - Explanation,1,0,sample description
Activity_Pack/pan4e_lm_l11_05_pronunciacion_act1.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Pronunciaciói> - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l11_06_pronunciacion_act2.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Pronunciaciói> - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l11_07_pronunciacion_act3.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Pronunciaciói> - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l11_08_pronunciacion_act4.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Pronunciaciói> - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l11_09_estructura_11-1_act1.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Estructura</i> 11.1 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l11_10_estructura_11-1_act2.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Estructura</i> 11.1 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l11_11_estructura_11-1_act3.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Estructura</i> 11.1 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l11_12_estructura_11-1_act4.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Estructura</i> 11.1 - Activity 4,1,0,sample description
Activity_Pack/pan4e_lm_l11_13_estructura_11-2_act1.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Estructura</i> 11.2 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l11_14_estructura_11-2_act2.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Estructura</i> 11.2 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l11_15_estructura_11-2_act3.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Estructura</i> 11.2 - Activity 3,1,0,sample description
Activity_Pack/pan4e_lm_l11_16_estructura_11-3_act1.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Estructura</i> 11.3 - Activity 1,1,0,sample description
Activity_Pack/pan4e_lm_l11_17_estructura_11-3_act2.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Estructura</i> 11.3 - Activity 2,1,0,sample description
Activity_Pack/pan4e_lm_l11_18_estructura_11-3_act3.mp3,10,,Lab Audio Program,,Lab Audio Program MP3: Lesson 11 - <i>Estructura</i> 11.3 - Activity 3,1,0,sample description
